0	66.53589838486225	10.267949192431123	36.96982744929046
1	66.93582222752408	10.467911113762044	36.55006243278917
2	67.42884956125384	10.71442478062692	36.62161698680006
3	68.0	11.0	36.82858835922455
4	68.63191942669732	11.315959713348663	36.59502111437028
5	69.30540728933228	11.65270364466614	36.94991488201229
6	70.0	12.0	36.666666666666664
7	70.69459271066772	12.34729635533386	36.723123536117946
8	71.36808057330268	12.684040286651337	36.77499435215674
9	72.0	13.0	36.82064658875188
10	72.57115043874616	13.28557521937308	36.85860010385959
11	73.06417777247592	13.532088886237956	36.887573704421534
12	73.46410161513775	13.732050807568877	36.90652626479257
13	73.75877048314364	13.879385241571816	36.914691111763425
14	73.93923101204884	13.969615506024416	36.9116025843374
15	74.0	14.0	36.897113905394185
16	73.93923101204884	13.969615506024416	36.871405758521156
17	73.75877048314364	13.879385241571818	36.83498523896531
18	73.46410161513775	13.732050807568877	36.78867513459481
19	73.06417777247592	13.532088886237956	36.73359378233632
20	72.57115043874616	13.28557521937308	36.67112602904509
21	72.0	13.0	36.602886094605815
22	71.36808057330268	12.684040286651339	36.530673381108556
23	70.69459271066772	12.34729635533386	36.45642248772086
0	66.48907868650272	10.253527833807158	36.924071133557234
1	66.91696792713404	10.467537464740227	36.63886727633158
2	67.38458291210058	10.709672779256186	36.6919653117747
3	67.99590777123198	10.99888645412182	36.63031368840271
4	68.62627502254907	11.296713377452658	36.90499555296081
5	69.27854045824964	11.64521181010391	36.57993228389456
6	69.9781872458741	11.98409345949742	36.67224448219415
7	70.66436689944348	12.344836243754651	36.7276293915219
8	71.34591155520572	12.681705673956808	36.78058555988842
9	71.96898019794243	12.994372981398993	36.82539934632188
10	72.56019565605115	13.27967131969071	36.86041371328777
11	73.03121415079048	13.53174904660998	36.89401146793886
12	73.45031353282923	13.718145060087254	36.91282149291017
13	73.73429916447432	13.87493797511438	36.91786169622445
14	73.9044027344183	13.955347803133085	36.91522117804768
15	73.98354419039798	13.983147904989968	36.90185587477935
16	73.92735399069925	13.961397218896037	36.874463860910765
17	73.72360796086372	13.866923539603258	36.83665335842328
18	73.45766203474622	13.714975526753566	36.79120586627451
19	73.04747050658733	13.521625298882109	36.737285206926934
20	72.54331131178678	13.27736019796757	36.6752907117341
21	71.98306255610952	12.995694342256348	36.60426948327967
22	71.35914155493238	12.670136160519355	36.53355010875369
23	70.69151828149838	12.343808317379446	36.45916660391386
0	66.52448641841406	10.238585284499377	36.67040843450496
1	66.9054875176015	10.462608369838012	36.54585920933581
2	67.39240564067227	10.696128079580564	36.84035027185823
3	67.9003337427445	10.990396142297982	36.929401228067064
4	68.59854003628821	11.276822963737477	36.734716169857364
5	69.25495676418574	11.619008470774931	36.54759450800364
6	69.90453660973728	11.971591217148609	36.67994144507425
7	70.61470734157179	12.325868057996447	36.725856603797986
8	71.32320027737615	12.666054572548415	36.78229554729977
9	71.91593221184189	12.999037747533063	36.83345718731069
10	72.52746440260708	13.27587507037799	36.86476464047886
11	72.97430680510237	13.50005102870467	36.89040863388615
12	73.38554508185815	13.69385628878225	36.9151207069384
13	73.71997240166358	13.87233701576188	36.92778193353138
14	73.87971944938612	13.962612607866095	36.92047999298711
15	73.98693660847479	13.977392673062457	36.90569769824278
16	73.87189447340651	13.959288110081395	36.87341697271604
17	73.66411705214006	13.853052917716205	36.843035164209674
18	73.38907300039389	13.694783547115838	36.79311858001329
19	72.99312992070699	13.516234344240097	36.74690338923531
20	72.55024222577998	13.256297212294008	36.67882365581618
21	71.93575303251156	12.971094291191365	36.61353555110735
22	71.28983261039178	12.679087608113592	36.53657232657377
23	70.64103060190443	12.346829538090214	36.464643106189584
