0.16971795395125966,282.0
0.6734833450336684,298.0
4.887414529258916,178.0
1.1363104232416528,248.0
4.653807270637813,212.0
1.5050834315853887,265.0
3.5531663552835306,366.0
1.944469611341725,230.0
1.3770854863286042,248.0
1.6856895893540234,256.0
1.4136478082940567,274.0
4.5634717543857795,201.0
2.6854448935685626,346.0
4.347124329161931,208.0
2.568804806211887,368.0
4.945180928768703,194.0
2.5174526643946114,382.0
0.8532937054412955,297.0
1.9192692043632846,253.0
0.5543139072301804,314.0
1.713323505763201,254.0
4.032860868283536,186.0
3.06630861989683,324.0
2.918402553741133,349.0
1.7854637330254468,277.0
0.46680391560846324,280.0
1.008225559300135,236.0
4.376879553069458,207.0
2.035110152848189,340.0
1.6845689424068768,238.0
4.124803658100522,213.0
0.9460541608489146,281.0
0.8384449255825001,277.0
1.573011270867326,258.0
0.5261445344458107,266.0
4.887608537913828,196.0
0.11119128666899603,266.0
0.5676554934847325,284.0
3.4208352527333963,359.0
0.8122228388047926,311.0
4.6103437898820285,176.0
1.3961793180111526,250.0
0.9091021012674906,314.0
0.4891045566126072,276.0
0.6989914005738178,267.0
4.7859555561226745,176.0
2.86611305276465,378.0
4.268315528169726,198.0
3.819199688448644,319.0
3.0731508401828935,343.0
2.2432792047423673,356.0
3.5355366807484025,366.0
3.6096122992568542,355.0
3.150198114461564,339.0
1.201775145949225,237.0
1.5870070096915676,261.0
4.21053686181676,206.0
0.7932006667661436,266.0
2.541954027265627,373.0
0.012402394355229496,286.0
4.507387990869881,177.0
1.764688284384417,266.0
2.983244696226962,385.0
1.3485847000008495,276.0
1.9371635262526534,269.0
4.157877976982339,164.0
2.6389858176335492,356.0
4.428897154952084,196.0
1.475863727619119,280.0
2.721633508983338,342.0
3.713506272023786,358.0
2.784460362971496,362.0
2.657291969222952,357.0
1.5253854935121844,250.0
3.8917812148135145,343.0
2.484341770621212,368.0
0.21529937928197107,290.0
2.386201873236965,344.0
1.2709361857144674,240.0
3.817061180724003,346.0
2.2908519940918635,383.0
4.708806860408002,167.0
4.697568136417818,205.0
4.8954715557874655,209.0
2.4616478712596312,381.0
3.6141095935378824,360.0
1.563342588028522,265.0
4.294479621976189,177.0
2.5167753074393078,371.0
0.37389624010415623,309.0
1.8609824117757936,253.0
3.3848774988137142,333.0
4.782207149070101,164.0
3.6709778957478414,352.0
2.299271461074022,372.0
0.30189863711171017,311.0
0.9172745091646506,293.0
2.0739653047038207,363.0
2.1664779292347625,385.0
1.921343817998999,251.0
3.3172607851064666,349.0
0.9153137478059825,284.0
1.7983624536108258,242.0
0.8994926989365897,314.0
0.9517508413117419,292.0
4.932202420502082,172.0
3.038338949806394,338.0
2.6207580691298515,352.0
3.295054014460284,351.0
1.974884965466685,237.0
1.4445874667528575,264.0
1.4564946800418463,232.0
0.317682204368267,285.0
4.41724949061754,169.0
1.6519927096928892,242.0
2.482488164640165,379.0
4.414991327673916,213.0
1.2714051392588108,271.0
1.8075205810564214,232.0
1.576201085103083,240.0
0.4463970389985866,269.0
2.783772325908492,370.0
2.624866128394967,386.0
1.6378731450367545,266.0
3.5870970739323154,339.0
4.9827885106987155,200.0
1.4854416184594865,246.0
3.767104040752686,341.0
3.415025744640671,324.0
2.7451495784148876,339.0
4.3159335131703145,193.0
3.04788783804657,331.0
3.9561756208283083,339.0
1.1206675207772117,237.0
4.82994356982595,179.0
0.18943223798352815,283.0
0.5029211827495723,277.0
2.695273244780373,349.0
0.268658767834869,291.0
2.8728456019507895,361.0
4.097122998005295,187.0
3.7447240726870183,322.0
3.833644714571266,357.0
2.1822748953808047,363.0
2.736330750369699,340.0
2.9264244713117655,344.0
4.650113499753636,182.0
0.8159688326378112,277.0
2.226662899351243,363.0
4.616098055760573,186.0
1.6848129775224745,265.0
2.8911819898725097,363.0
4.623087232319423,192.0
3.062989193512469,366.0
0.9529286005336834,284.0
4.38403826290935,198.0
1.961941311260302,261.0
4.479644902026963,196.0
0.6089343409669371,310.0
2.365139179548138,350.0
3.0887912942337223,366.0
0.7355057066229801,310.0
4.014325128581938,200.0
2.2281748039541034,366.0
1.2911886519401983,247.0
2.027226008667056,384.0
4.5679991952785155,204.0
0.22505013324322864,289.0
0.12988111530675328,289.0
2.990429595271502,373.0
4.912510974355043,171.0
2.236433974870516,373.0
2.0409806460899396,353.0
3.109319120222377,340.0
2.438201457868971,369.0
1.8801115015829155,235.0
2.9587236097269463,343.0
0.22374067198380776,301.0
1.4264281990182763,265.0
1.2906680881063122,258.0
3.696996058491911,320.0
4.779025167891609,191.0
3.4814214713599676,327.0
2.4815673705270616,378.0
4.814689133208905,179.0
0.8090318762821411,294.0
2.586748446507356,340.0
2.7863861421461604,358.0
2.4547581723520073,339.0
1.6030188949270197,266.0
0.6797583222688495,291.0
4.387426728705412,209.0
2.8797503487751817,373.0
4.1300284289488935,173.0
2.711277824530265,386.0
1.8860901293206587,256.0
1.8013983915607485,247.0
3.0973000209952644,344.0
2.891476910392649,345.0
1.6819583985478277,231.0
2.539864812589143,372.0
3.343364613640735,350.0
4.9079835129806515,202.0
0.26339322925033826,286.0
4.579639397056866,184.0
1.733191278292336,277.0
2.737905755277329,340.0
1.1604502524264961,272.0
2.075833108869966,382.0
1.7869203639021318,252.0
4.8326763165991995,195.0
1.9650324774452395,256.0
3.588456672771669,365.0
0.3076753754180711,291.0
3.6451435034252544,334.0
3.541427233614305,318.0
1.6657584434571246,256.0
2.986390086408149,370.0
3.5460021520448457,358.0
0.7015244849618689,312.0
4.5402394627015115,191.0
3.519980415153137,322.0
4.944151718899742,181.0
4.04688809202121,170.0
1.2719157016959288,279.0
3.1622826773243116,330.0
0.7747612471408802,305.0
4.424299358529175,188.0
3.914698104832222,352.0
0.8201610925611703,268.0
1.6490166763856615,262.0
1.72370387967988,238.0
1.8888788080829122,264.0
3.893253279298569,328.0
3.6056489126039803,347.0
2.0985616211186957,343.0
4.172364100674635,196.0
3.877142368427356,332.0
1.864711348955192,249.0
1.658130143008349,232.0
3.787649128978267,366.0
0.46984055669977354,293.0
1.9218194032075828,244.0
4.925303727263072,167.0
0.7593735896748194,308.0
4.205294278545475,185.0
1.7972123103843751,254.0
4.657135947132696,200.0
0.17519700366512692,303.0
1.210477470848066,278.0
3.0373542924507966,366.0
4.360628887733037,198.0
2.9941081997347894,380.0
4.406425018891921,186.0
2.9290065895922304,342.0
4.0796974831908415,175.0
4.8781601959538605,185.0
0.2095617642505656,292.0
1.4948147112070802,256.0
4.342566920147655,174.0
4.525045990368716,176.0
3.3252635038658305,352.0
0.44207720615830065,301.0
4.728815954541469,180.0
2.5520855820500534,351.0
1.4365751479462396,258.0
0.8721390233018751,294.0
3.0440941447338963,331.0
0.31104379657113423,295.0
1.9604009384565064,274.0
4.648265304668069,203.0
3.664861004837486,340.0
2.3135467073185083,353.0
1.4555529482404412,256.0
4.508760018221472,186.0
1.0810096691604785,254.0
4.1911744959976795,187.0
4.112800017636145,174.0
3.631910050349415,319.0
2.0711767278568494,365.0
4.350636042245183,193.0
1.8331580438231205,236.0
0.09905133650563147,280.0
0.652471178835891,301.0
1.373031705308661,257.0
4.408520426544467,200.0
2.8782377351145123,368.0
4.655524955438226,180.0
3.946015169346361,333.0
2.755196371594476,383.0
1.8356503138195763,265.0
3.2824348191816792,347.0
2.5009619147195212,344.0
1.0789535894968973,269.0
3.321056812952124,338.0
2.9816771037683134,377.0
